#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516723162.37 0 0.000 0.000 78500 0 5 0 0.056 0 0.000 7.388 37703680.000 341651456.000 1516723162.268 -1.000 78500 116000 216000 316000 616000 1216000
1516723162.47 0 0.000 0.000 78500 0 5 1 0.158 0 9.091 7.411 37965824.000 341651456.000 1516723162.268 -1.000 78500 116000 216000 316000 616000 1216000
1516723162.58 136965 3.920 504701.304 78500 0 5 0 0.158 153784 9.091 7.544 38604800.000 341925888.000 1516723162.268 1516723162.573 78500 116000 216000 316000 616000 1216000
1516723162.68 136965 3.920 504701.304 78500 0 5 1 0.260 153784 0.000 7.547 38756352.000 341925888.000 1516723162.581 1516723162.573 78500 116000 216000 316000 616000 1216000
1516723162.78 135869 3.800 504701.304 78500 0 5 1 0.260 153784 0.000 7.547 38772736.000 341925888.000 1516723162.581 1516723162.573 78500 116000 216000 316000 616000 1216000
1516723162.89 135780 3.640 504701.304 78500 0 5 1 0.260 153784 10.000 7.547 38772736.000 341925888.000 1516723162.581 1516723162.573 78500 116000 216000 316000 616000 1216000
1516723162.99 261688 7.680 363786.638 78500 0 5 1 0.260 294596 0.000 7.657 39313408.000 341925888.000 1516723162.974 1516723162.968 78500 116000 216000 316000 616000 1216000
1516723163.09 261596 7.560 363786.638 78500 0 5 1 0.260 294596 10.000 7.657 39333888.000 341925888.000 1516723162.974 1516723162.968 78500 116000 216000 316000 616000 1216000
1516723163.19 338208 11.360 442014.920 78500 0 5 1 0.260 385964 9.091 7.709 39604224.000 341925888.000 1516723163.190 1516723163.181 78500 116000 216000 316000 616000 1216000
1516723163.29 338208 11.360 442014.920 78500 0 5 1 0.260 385964 0.000 7.710 39608320.000 341925888.000 1516723163.190 1516723163.181 78500 116000 216000 316000 616000 1216000
1516723163.40 338003 11.200 442014.920 78500 0 5 1 0.260 385964 0.000 7.710 39608320.000 341925888.000 1516723163.190 1516723163.181 78500 116000 216000 316000 616000 1216000
1516723163.50 337781 11.080 442014.920 78500 0 5 1 0.260 385964 10.000 7.710 39608320.000 341925888.000 1516723163.190 1516723163.181 78500 116000 216000 316000 616000 1216000
1516723163.60 502300 14.960 559293.039 78500 0 5 1 0.260 567760 9.091 7.776 39878656.000 341925888.000 1516723163.523 1516723163.515 78500 116000 216000 316000 616000 1216000
1516723163.70 502300 14.960 559293.039 78500 0 5 1 0.260 567760 0.000 7.776 39948288.000 341925888.000 1516723163.523 1516723163.515 78500 116000 216000 316000 616000 1216000
1516723163.81 502055 14.800 559293.039 78500 0 5 1 0.260 567760 10.000 7.776 39948288.000 341925888.000 1516723163.523 1516723163.515 78500 116000 216000 316000 616000 1216000
1516723163.91 502055 14.800 559293.039 78500 0 5 1 0.260 567760 0.000 7.776 39948288.000 341925888.000 1516723163.523 1516723163.515 78500 116000 216000 316000 616000 1216000
1516723164.01 501693 14.640 559293.039 78500 0 5 1 0.260 567760 0.000 7.776 39948288.000 341925888.000 1516723163.523 1516723163.515 78500 116000 216000 316000 616000 1216000
1516723164.11 500124 14.480 559293.039 78500 0 5 1 0.260 567760 9.091 7.776 39948288.000 341925888.000 1516723163.523 1516723163.515 78500 116000 216000 316000 616000 1216000
1516723164.21 720046 18.440 389336.752 78500 0 5 1 0.260 803700 0.000 7.906 40488960.000 342130688.000 1516723164.132 1516723164.129 78500 116000 216000 316000 616000 1216000
1516723164.32 708757 18.320 389336.752 78500 0 5 1 0.260 803700 10.000 7.906 40615936.000 342130688.000 1516723164.132 1516723164.129 78500 116000 216000 316000 616000 1216000
1516723164.42 789634 22.280 472164.783 78500 0 5 1 0.260 905408 10.000 7.959 40886272.000 342130688.000 1516723164.357 1516723164.348 78500 116000 216000 316000 616000 1216000
1516723164.52 776686 22.160 472164.783 78500 0 5 1 0.260 905408 0.000 7.959 40886272.000 342130688.000 1516723164.357 1516723164.348 78500 116000 216000 316000 616000 1216000
1516723164.62 847847 26.080 459178.674 78500 0 5 1 0.260 1004484 9.091 8.064 41426944.000 342130688.000 1516723164.577 1516723164.573 78500 116000 216000 316000 616000 1216000
1516723164.72 828550 25.920 459178.674 78500 0 5 1 0.260 1004484 0.000 8.064 41426944.000 342130688.000 1516723164.577 1516723164.573 78500 116000 216000 316000 616000 1216000
1516723164.83 818531 25.840 459178.674 78500 0 5 1 0.260 1004484 10.000 8.065 41426944.000 342130688.000 1516723164.577 1516723164.573 78500 116000 216000 316000 616000 1216000
1516723164.93 910303 29.720 416591.101 78500 0 5 1 0.260 1115216 10.000 8.119 41701376.000 342130688.000 1516723164.853 1516723164.843 78500 116000 216000 316000 616000 1216000
1516723165.03 904993 29.600 416591.101 78500 0 5 1 0.260 1115216 0.000 8.119 41709568.000 342130688.000 1516723164.853 1516723164.843 78500 116000 216000 316000 616000 1216000
1516723165.13 996556 33.520 575084.320 78500 0 5 1 0.260 1226324 20.000 8.172 41979904.000 342130688.000 1516723165.053 1516723165.046 78500 116000 216000 316000 616000 1216000
1516723165.23 994312 33.360 575084.320 78500 0 5 1 0.260 1226324 0.000 8.172 41979904.000 342130688.000 1516723165.053 1516723165.046 78500 116000 216000 316000 616000 1216000
1516723165.34 991679 33.320 575084.320 78500 0 5 1 0.260 1226324 0.000 8.172 41979904.000 342130688.000 1516723165.053 1516723165.046 78500 116000 216000 316000 616000 1216000
1516723165.44 987254 33.120 575084.320 78500 0 5 1 0.260 1226324 10.000 8.172 41979904.000 342130688.000 1516723165.053 1516723165.046 78500 116000 216000 316000 616000 1216000
1516723165.54 1162284 37.120 462789.459 316000 3 5 1 0.260 1416392 9.091 8.286 42524672.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723165.64 1159544 36.960 462789.459 316000 3 5 1 0.260 1416392 0.000 8.286 42565632.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723165.75 1157316 36.920 462789.459 316000 3 5 1 0.260 1416392 10.000 8.286 42565632.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723165.85 1155766 36.800 462789.459 316000 3 5 1 0.260 1416392 0.000 8.286 42565632.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723165.95 1153429 36.680 462789.459 316000 3 5 1 0.260 1416392 10.000 8.286 42565632.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.05 1152626 36.520 462789.459 316000 3 5 1 0.260 1416392 0.000 8.286 42565632.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.15 1152344 36.480 462789.459 316000 3 5 1 0.260 1416392 0.000 8.286 42569728.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.26 1152025 36.320 462789.459 316000 3 5 1 0.260 1416392 10.000 8.286 42569728.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.36 1135557 36.160 462789.459 316000 3 5 1 0.260 1416392 0.000 8.286 42569728.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.46 1135557 36.160 462789.459 316000 3 5 1 0.260 1416392 0.000 8.286 42569728.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.56 1131392 36.040 462789.459 316000 3 5 1 0.260 1416392 10.000 8.286 42569728.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.67 1127460 35.960 462789.459 316000 3 5 1 0.260 1416392 0.000 8.294 42569728.000 342130688.000 1516723165.473 1516723165.463 78500 116000 216000 316000 616000 1216000
1516723166.77 1623116 39.760 440475.475 316000 3 5 1 0.260 1963848 10.000 8.565 43954176.000 342790144.000 1516723166.724 1516723166.716 78500 116000 216000 316000 616000 1216000
1516723166.87 1623116 39.760 440475.475 316000 3 5 1 0.260 1963848 0.000 8.565 43999232.000 342790144.000 1516723166.724 1516723166.716 78500 116000 216000 316000 616000 1216000
1516723166.97 1618486 39.600 440475.475 316000 3 5 1 0.260 1963848 9.091 8.565 43999232.000 342790144.000 1516723166.724 1516723166.716 78500 116000 216000 316000 616000 1216000
1516723167.07 1613826 39.440 440475.475 316000 3 5 1 0.260 1963848 0.000 8.565 43999232.000 342790144.000 1516723166.724 1516723166.716 78500 116000 216000 316000 616000 1216000
