#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516717191.35 0 0.000 0.000 78500 0 5 0 0.293 0 0.000 7.367 37695488.000 341409792.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717191.45 0 0.000 0.000 78500 0 5 1 0.394 0 10.000 7.372 37871616.000 341553152.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717191.55 0 0.000 0.000 78500 0 5 0 0.394 0 0.000 7.372 37871616.000 341553152.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717191.65 0 0.000 0.000 78500 0 5 1 0.496 0 10.000 7.382 37871616.000 341553152.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717191.75 0 0.000 0.000 78500 0 5 0 0.496 0 0.000 7.383 37928960.000 341553152.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717191.85 0 0.000 0.000 78500 0 5 1 0.598 0 0.000 7.383 37928960.000 341553152.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717191.96 0 0.000 0.000 78500 0 5 0 0.598 0 10.000 7.391 37928960.000 341553152.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.06 0 0.000 0.000 78500 0 5 1 0.699 0 0.000 7.391 37969920.000 341553152.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.16 0 0.000 0.000 78500 0 5 0 0.699 0 0.000 7.396 37969920.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.26 0 0.000 0.000 78500 0 5 1 0.802 0 10.000 7.396 37994496.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.36 0 0.000 0.000 78500 0 5 0 0.802 0 0.000 7.396 37994496.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.47 0 0.000 0.000 78500 0 5 1 0.903 0 10.000 7.404 37994496.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.57 0 0.000 0.000 78500 0 5 0 0.903 0 0.000 7.404 38035456.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.67 0 0.000 0.000 78500 0 5 1 1.005 0 0.000 7.404 38035456.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.77 0 0.000 0.000 78500 0 5 0 1.005 0 0.000 7.408 38035456.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.87 0 0.000 0.000 78500 0 5 1 1.107 0 10.000 7.408 38055936.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717192.98 0 0.000 0.000 78500 0 5 0 1.107 0 0.000 7.408 38055936.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717193.08 0 0.000 0.000 78500 0 5 1 1.208 0 10.000 7.412 38055936.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717193.18 0 0.000 0.000 78500 0 5 0 1.208 0 0.000 7.412 38076416.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717193.28 0 0.000 0.000 78500 0 5 1 1.311 0 0.000 7.412 38076416.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717193.38 0 0.000 0.000 78500 0 5 0 1.311 0 10.000 7.417 38076416.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717193.49 0 0.000 0.000 78500 0 5 1 1.412 0 0.000 7.417 38100992.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717193.59 0 0.000 0.000 78500 0 5 0 1.412 0 0.000 7.417 38100992.000 341696512.000 1516717191.240 -1.000 78500 116000 216000 316000 616000 1216000
1516717193.69 136965 3.920 64803.351 78500 0 5 1 1.514 153784 10.000 7.542 38633472.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717193.79 135869 3.800 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717193.89 135780 3.640 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.00 135780 3.640 64803.351 78500 0 5 1 1.514 153784 20.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.10 135688 3.520 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.20 135524 3.360 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.30 135524 3.360 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.40 135319 3.200 64803.351 78500 0 5 1 1.514 153784 10.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.51 135097 3.080 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.61 134944 2.920 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.71 134944 2.920 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.81 134699 2.760 64803.351 78500 0 5 1 1.514 153784 9.091 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717194.92 134699 2.760 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.02 134337 2.600 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.12 132768 2.440 64803.351 78500 0 5 1 1.514 153784 9.091 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.22 132768 2.440 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.32 121479 2.320 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.43 114345 2.240 64803.351 78500 0 5 1 1.514 153784 10.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.53 101397 2.120 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.63 90899 2.040 64803.351 78500 0 5 1 1.514 153784 0.000 7.542 38744064.000 341934080.000 1516717193.622 1516717193.614 78500 116000 216000 316000 616000 1216000
1516717195.73 197510 5.920 67547.231 78500 0 5 1 1.514 294596 10.000 7.598 39014400.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717195.84 187491 5.840 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717195.94 181776 5.760 67547.231 78500 0 5 1 1.514 294596 10.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.04 176466 5.640 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.14 171887 5.560 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.24 169643 5.400 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.35 167010 5.360 67547.231 78500 0 5 1 1.514 294596 10.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.45 162585 5.160 67547.231 78500 0 5 1 1.514 294596 10.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.55 162585 5.160 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.65 159845 5.000 67547.231 78500 0 5 1 1.514 294596 9.091 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.76 157617 4.960 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.86 156067 4.840 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717196.96 153730 4.720 67547.231 78500 0 5 1 1.514 294596 9.091 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717197.06 152927 4.560 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717197.16 152645 4.520 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717197.27 152326 4.360 67547.231 78500 0 5 1 1.514 294596 10.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717197.37 135858 4.200 67547.231 78500 0 5 1 1.514 294596 0.000 7.598 39034880.000 341934080.000 1516717195.715 1516717195.707 78500 116000 216000 316000 616000 1216000
1516717197.47 212634 8.160 52585.475 78500 0 5 1 1.514 385964 10.000 7.654 39305216.000 341934080.000 1516717197.463 1516717197.453 78500 116000 216000 316000 616000 1216000
