#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516720383.81 0 0.000 0.000 78500 0 5 0 0.093 0 0.000 7.386 37703680.000 341585920.000 1516720383.702 -1.000 78500 116000 216000 316000 616000 1216000
1516720383.91 0 0.000 0.000 78500 0 5 1 0.194 0 0.000 7.397 37957632.000 341585920.000 1516720383.702 -1.000 78500 116000 216000 316000 616000 1216000
1516720384.01 0 0.000 0.000 78500 0 5 0 0.194 0 0.000 7.422 37998592.000 341762048.000 1516720383.702 -1.000 78500 116000 216000 316000 616000 1216000
1516720384.11 0 0.000 0.000 78500 0 5 1 0.296 0 0.000 7.426 38129664.000 341762048.000 1516720383.702 -1.000 78500 116000 216000 316000 616000 1216000
1516720384.21 136965 3.920 323569.083 78500 0 5 1 0.296 153784 10.000 7.552 38682624.000 417501184.000 1516720384.191 1516720384.178 78500 116000 216000 316000 616000 1216000
1516720384.32 135869 3.800 323569.083 78500 0 5 1 0.296 153784 20.000 7.552 38797312.000 417501184.000 1516720384.191 1516720384.178 78500 116000 216000 316000 616000 1216000
1516720384.42 135780 3.640 323569.083 78500 0 5 1 0.296 153784 0.000 7.552 38797312.000 417501184.000 1516720384.191 1516720384.178 78500 116000 216000 316000 616000 1216000
1516720384.52 135780 3.640 323569.083 78500 0 5 1 0.296 153784 0.000 7.552 38797312.000 417501184.000 1516720384.191 1516720384.178 78500 116000 216000 316000 616000 1216000
1516720384.62 135688 3.520 323569.083 78500 0 5 1 0.296 153784 10.000 7.552 38797312.000 417501184.000 1516720384.191 1516720384.178 78500 116000 216000 316000 616000 1216000
1516720384.73 261432 7.400 323398.082 78500 0 5 1 0.296 294596 0.000 7.664 39337984.000 417501184.000 1516720384.632 1516720384.626 78500 116000 216000 316000 616000 1216000
