#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516722300.38 0 0.000 0.000 78500 0 5 0 0.048 0 0.000 7.393 37969920.000 341630976.000 1516722300.283 -1.000 78500 116000 216000 316000 616000 1216000
1516722300.49 0 0.000 0.000 78500 0 5 1 0.148 0 0.000 7.405 37994496.000 341630976.000 1516722300.283 -1.000 78500 116000 216000 316000 616000 1216000
1516722300.59 136965 3.920 553321.037 78500 0 5 1 0.148 153784 10.000 7.499 38305792.000 417415168.000 1516722300.571 1516722300.561 78500 116000 216000 316000 616000 1216000
1516722300.69 135869 3.800 553321.037 78500 0 5 1 0.148 153784 0.000 7.499 38522880.000 417415168.000 1516722300.571 1516722300.561 78500 116000 216000 316000 616000 1216000
1516722300.79 135780 3.640 553321.037 78500 0 5 1 0.148 153784 10.000 7.502 38522880.000 417415168.000 1516722300.571 1516722300.561 78500 116000 216000 316000 616000 1216000
1516722300.89 261688 7.680 612657.892 616000 4 5 1 0.148 294596 9.091 7.609 39079936.000 417415168.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722300.99 261596 7.560 612657.892 616000 4 5 1 0.148 294596 0.000 7.609 39088128.000 417415168.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.10 261432 7.400 612657.892 616000 4 5 1 0.148 294596 0.000 7.609 39088128.000 417415168.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.20 261432 7.400 612657.892 616000 4 5 1 0.148 294596 0.000 7.609 39088128.000 417415168.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.30 261227 7.240 612657.892 616000 4 5 1 0.148 294596 9.091 7.615 39088128.000 417415168.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.40 261005 7.120 612657.892 616000 4 5 1 0.148 294596 0.000 7.628 39120896.000 417415168.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.51 260852 6.960 612657.892 616000 4 5 1 0.148 294596 0.000 7.641 39186432.000 417955840.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.61 260852 6.960 612657.892 616000 4 5 1 0.148 294596 10.000 7.650 39256064.000 417955840.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.71 260607 6.800 612657.892 616000 4 5 1 0.148 294596 0.000 7.664 39301120.000 417955840.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.81 260607 6.800 612657.892 616000 4 5 1 0.148 294596 0.000 7.676 39370752.000 417955840.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722301.91 260245 6.640 612657.892 616000 4 5 1 0.148 294596 20.000 7.689 39436288.000 417955840.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722302.02 258676 6.480 612657.892 616000 4 5 1 0.148 294596 0.000 7.702 39501824.000 417955840.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722302.12 258676 6.480 612657.892 616000 4 5 1 0.148 294596 10.000 7.715 39567360.000 417955840.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722302.22 247387 6.360 612657.892 616000 4 5 1 0.148 294596 0.000 7.889 40439808.000 418918400.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722302.33 240253 6.280 612657.892 616000 4 5 1 0.148 294596 0.000 7.898 40529920.000 418918400.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722302.43 227305 6.160 612657.892 616000 4 5 1 0.148 294596 0.000 7.911 40620032.000 419041280.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722302.53 216807 6.080 612657.892 616000 4 5 1 0.148 294596 20.000 7.924 40640512.000 419041280.000 1516722300.807 1516722300.801 78500 116000 216000 316000 616000 1216000
1516722302.63 1224407 9.920 599249.619 616000 4 5 1 0.148 1355668 0.000 8.012 41160704.000 418131968.000 1516722302.585 1516722302.578 78500 116000 216000 316000 616000 1216000
1516722302.73 1214388 9.840 599249.619 616000 4 5 1 0.148 1355668 10.000 8.012 41160704.000 418131968.000 1516722302.585 1516722302.578 78500 116000 216000 316000 616000 1216000
1516722302.84 1208673 9.760 599249.619 616000 4 5 1 0.148 1355668 0.000 8.012 41160704.000 418131968.000 1516722302.585 1516722302.578 78500 116000 216000 316000 616000 1216000
1516722302.94 1203363 9.640 599249.619 616000 4 5 1 0.148 1355668 0.000 8.012 41160704.000 418131968.000 1516722302.585 1516722302.578 78500 116000 216000 316000 616000 1216000
1516722303.04 1198784 9.560 599249.619 616000 4 5 1 0.148 1355668 10.000 8.012 41160704.000 418131968.000 1516722302.585 1516722302.578 78500 116000 216000 316000 616000 1216000
1516722303.14 1196540 9.400 599249.619 616000 4 5 1 0.148 1355668 0.000 8.012 41160704.000 418131968.000 1516722302.585 1516722302.578 78500 116000 216000 316000 616000 1216000
