#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516717366.58 0 0.000 0.000 78500 0 5 0 0.257 0 0.000 7.369 37703680.000 341409792.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717366.69 0 0.000 0.000 78500 0 5 1 0.359 0 0.000 7.374 37879808.000 341553152.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717366.79 0 0.000 0.000 78500 0 5 0 0.359 0 10.000 7.384 37879808.000 341553152.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717366.89 0 0.000 0.000 78500 0 5 1 0.461 0 9.091 7.385 37937152.000 341553152.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.00 0 0.000 0.000 78500 0 5 0 0.461 0 0.000 7.385 37937152.000 341553152.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.10 0 0.000 0.000 78500 0 5 1 0.562 0 0.000 7.393 37937152.000 341553152.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.20 0 0.000 0.000 78500 0 5 0 0.562 0 10.000 7.393 37978112.000 341553152.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.30 0 0.000 0.000 78500 0 5 1 0.664 0 0.000 7.397 37978112.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.40 0 0.000 0.000 78500 0 5 0 0.664 0 0.000 7.397 38002688.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.51 0 0.000 0.000 78500 0 5 1 0.766 0 0.000 7.405 38002688.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.61 0 0.000 0.000 78500 0 5 0 0.766 0 10.000 7.405 38043648.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.71 0 0.000 0.000 78500 0 5 1 0.866 0 0.000 7.405 38043648.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.81 0 0.000 0.000 78500 0 5 0 0.866 0 0.000 7.409 38043648.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717367.91 0 0.000 0.000 78500 0 5 1 0.967 0 10.000 7.409 38064128.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717368.01 0 0.000 0.000 78500 0 5 0 0.967 0 0.000 7.413 38064128.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717368.11 0 0.000 0.000 78500 0 5 1 1.067 0 0.000 7.413 38084608.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717368.21 0 0.000 0.000 78500 0 5 0 1.067 0 10.000 7.413 38084608.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717368.31 0 0.000 0.000 78500 0 5 1 1.168 0 0.000 7.418 38084608.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717368.42 0 0.000 0.000 78500 0 5 0 1.168 0 0.000 7.418 38109184.000 341696512.000 1516717366.481 -1.000 78500 116000 216000 316000 616000 1216000
1516717368.52 136965 3.920 75934.613 78500 0 5 1 1.269 153784 10.000 7.540 38641664.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717368.62 135869 3.800 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717368.72 135780 3.640 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717368.82 135780 3.640 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717368.92 135688 3.520 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.02 135524 3.360 75934.613 78500 0 5 1 1.269 153784 10.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.12 135524 3.360 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.23 135319 3.200 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.33 135097 3.080 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.43 135097 3.080 75934.613 78500 0 5 1 1.269 153784 10.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.53 134944 2.920 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.63 134699 2.760 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.74 134699 2.760 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.84 134337 2.600 75934.613 78500 0 5 1 1.269 153784 10.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717369.94 132768 2.440 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717370.04 132768 2.440 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717370.14 124682 2.360 75934.613 78500 0 5 1 1.269 153784 10.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717370.24 114345 2.240 75934.613 78500 0 5 1 1.269 153784 0.000 7.540 38735872.000 417435648.000 1516717368.511 1516717368.506 78500 116000 216000 316000 616000 1216000
1516717370.35 232438 6.200 78696.961 78500 0 5 1 1.269 294596 10.000 7.651 39276544.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717370.45 216807 6.080 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717370.55 204721 6.000 78696.961 78500 0 5 1 1.269 294596 10.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717370.65 187491 5.840 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717370.76 181776 5.760 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717370.86 176466 5.640 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717370.96 171887 5.560 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.06 169643 5.400 78696.961 78500 0 5 1 1.269 294596 10.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.17 167010 5.360 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.27 162585 5.160 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.37 162585 5.160 78696.961 78500 0 5 1 1.269 294596 10.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.47 159845 5.000 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.57 157617 4.960 78696.961 78500 0 5 1 1.269 294596 10.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.67 156067 4.840 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.78 153730 4.720 78696.961 78500 0 5 1 1.269 294596 0.000 7.651 39305216.000 417435648.000 1516717370.304 1516717370.300 78500 116000 216000 316000 616000 1216000
1516717371.88 229703 8.520 61211.654 78500 0 5 1 1.269 385964 10.000 7.653 39305216.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717371.98 229703 8.520 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39313408.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.08 229102 8.320 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39313408.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.18 229102 8.320 61211.654 78500 0 5 1 1.269 385964 10.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.28 212634 8.160 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.38 208469 8.040 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.49 204537 7.960 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.59 202527 7.920 61211.654 78500 0 5 1 1.269 385964 10.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.69 180126 7.760 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.79 175496 7.600 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717372.90 175496 7.600 61211.654 78500 0 5 1 1.269 385964 10.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.00 170836 7.440 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.10 167726 7.320 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.20 165508 7.200 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.30 165508 7.200 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.41 162799 7.040 61211.654 78500 0 5 1 1.269 385964 10.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.51 159543 6.880 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.61 159543 6.880 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.71 156511 6.760 61211.654 78500 0 5 1 1.269 385964 9.091 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.81 154272 6.640 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717373.92 151893 6.480 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717374.02 151893 6.480 61211.654 78500 0 5 1 1.269 385964 0.000 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717374.12 149016 6.360 61211.654 78500 0 5 1 1.269 385964 9.091 7.653 39317504.000 417435648.000 1516717371.807 1516717371.796 78500 116000 216000 316000 616000 1216000
1516717374.22 311001 10.280 77214.936 78500 0 5 1 1.269 567760 10.000 7.669 39317504.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717374.32 308676 10.120 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39395328.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717374.42 308676 10.120 77214.936 78500 0 5 1 1.269 567760 10.000 7.669 39395328.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717374.53 305639 9.960 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39395328.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717374.63 302718 9.800 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39395328.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717374.73 302718 9.800 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717374.83 291572 9.640 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717374.93 286797 9.480 77214.936 78500 0 5 1 1.269 567760 10.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.03 286797 9.480 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.14 283453 9.320 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.24 280110 9.280 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.34 278198 9.160 77214.936 78500 0 5 1 1.269 567760 10.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.44 274794 9.040 77214.936 78500 0 5 1 1.269 567760 9.091 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.54 271743 8.880 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.64 271743 8.880 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.75 267814 8.720 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.85 264495 8.680 77214.936 78500 0 5 1 1.269 567760 10.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717375.95 263297 8.520 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717376.06 257591 8.360 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
1516717376.16 257591 8.360 77214.936 78500 0 5 1 1.269 567760 0.000 7.669 39399424.000 417435648.000 1516717374.171 1516717374.161 78500 116000 216000 316000 616000 1216000
