#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516719350.07 0 0.000 0.000 78500 0 5 0 0.076 0 0.000 7.389 37699584.000 341630976.000 1516719349.966 -1.000 78500 116000 216000 316000 616000 1216000
1516719350.17 0 0.000 0.000 78500 0 5 1 0.177 0 0.000 7.401 37974016.000 341630976.000 1516719349.966 -1.000 78500 116000 216000 316000 616000 1216000
1516719350.27 0 0.000 0.000 78500 0 5 0 0.177 0 0.000 7.409 38019072.000 341630976.000 1516719349.966 -1.000 78500 116000 216000 316000 616000 1216000
1516719350.37 136965 3.920 392529.385 78500 0 5 1 0.277 153784 10.000 7.502 38326272.000 341913600.000 1516719350.369 1516719350.358 78500 116000 216000 316000 616000 1216000
1516719350.48 135869 3.800 392529.385 78500 0 5 1 0.277 153784 10.000 7.502 38539264.000 341913600.000 1516719350.369 1516719350.358 78500 116000 216000 316000 616000 1216000
1516719350.58 135780 3.640 392529.385 78500 0 5 1 0.277 153784 10.000 7.505 38539264.000 341913600.000 1516719350.369 1516719350.358 78500 116000 216000 316000 616000 1216000
1516719350.68 135780 3.640 392529.385 78500 0 5 1 0.277 153784 0.000 7.505 38555648.000 341913600.000 1516719350.369 1516719350.358 78500 116000 216000 316000 616000 1216000
1516719350.78 261596 7.560 391699.441 616000 4 5 1 0.277 294596 0.000 7.612 39096320.000 341913600.000 1516719350.738 1516719350.728 78500 116000 216000 316000 616000 1216000
1516719350.89 261432 7.400 391699.441 616000 4 5 1 0.277 294596 10.000 7.612 39104512.000 341913600.000 1516719350.738 1516719350.728 78500 116000 216000 316000 616000 1216000
1516719350.99 261432 7.400 391699.441 616000 4 5 1 0.277 294596 0.000 7.612 39104512.000 341913600.000 1516719350.738 1516719350.728 78500 116000 216000 316000 616000 1216000
