#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516718316.40 0 0.000 0.000 78500 0 5 0 0.124 0 0.000 7.368 37691392.000 341483520.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718316.50 0 0.000 0.000 78500 0 5 1 0.225 0 10.000 7.382 37875712.000 341483520.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718316.60 0 0.000 0.000 78500 0 5 0 0.225 0 0.000 7.391 37928960.000 341630976.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718316.71 0 0.000 0.000 78500 0 5 1 0.326 0 0.000 7.396 37969920.000 341630976.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718316.81 0 0.000 0.000 78500 0 5 0 0.326 0 0.000 7.404 37994496.000 341630976.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718316.91 0 0.000 0.000 78500 0 5 1 0.427 0 10.000 7.408 38035456.000 341630976.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718317.01 0 0.000 0.000 78500 0 5 0 0.427 0 0.000 7.413 38055936.000 341630976.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718317.11 0 0.000 0.000 78500 0 5 1 0.530 0 0.000 7.417 38080512.000 341630976.000 1516718316.298 -1.000 78500 116000 216000 316000 616000 1216000
1516718317.22 136965 3.920 177109.253 78500 0 5 1 0.530 153784 10.000 7.503 38367232.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718317.32 135869 3.800 177109.253 78500 0 5 1 0.530 153784 9.091 7.503 38543360.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718317.42 135780 3.640 177109.253 78500 0 5 1 0.530 153784 0.000 7.503 38543360.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718317.53 135780 3.640 177109.253 78500 0 5 1 0.530 153784 10.000 7.503 38543360.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718317.63 135688 3.520 177109.253 78500 0 5 1 0.530 153784 0.000 7.503 38543360.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718317.73 135524 3.360 177109.253 78500 0 5 1 0.530 153784 0.000 7.503 38543360.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718317.83 135319 3.200 177109.253 78500 0 5 1 0.530 153784 9.091 7.503 38543360.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718317.94 135319 3.200 177109.253 78500 0 5 1 0.530 153784 0.000 7.503 38543360.000 417435648.000 1516718317.175 1516718317.166 78500 116000 216000 316000 616000 1216000
1516718318.04 261005 7.120 181347.267 216000 2 5 1 0.530 294596 10.000 7.613 39084032.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.14 260852 6.960 181347.267 216000 2 5 1 0.530 294596 0.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.24 260852 6.960 181347.267 216000 2 5 1 0.530 294596 0.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.34 260607 6.800 181347.267 216000 2 5 1 0.530 294596 10.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.45 260245 6.640 181347.267 216000 2 5 1 0.530 294596 0.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.55 260245 6.640 181347.267 216000 2 5 1 0.530 294596 10.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.65 258676 6.480 181347.267 216000 2 5 1 0.530 294596 10.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.75 253538 6.440 181347.267 216000 2 5 1 0.530 294596 0.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.85 247387 6.360 181347.267 216000 2 5 1 0.530 294596 0.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718318.95 236404 6.240 181347.267 216000 2 5 1 0.530 294596 0.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718319.06 227305 6.160 181347.267 216000 2 5 1 0.530 294596 10.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
1516718319.16 210728 6.040 181347.267 216000 2 5 1 0.530 294596 0.000 7.613 39108608.000 417435648.000 1516718317.961 1516718317.951 78500 116000 216000 316000 616000 1216000
