#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516716786.98 0 0.000 0.000 78500 0 5 0 0.489 0 0.000 7.369 37703680.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.08 0 0.000 0.000 78500 0 5 1 0.590 0 0.000 7.374 37879808.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.18 0 0.000 0.000 78500 0 5 0 0.590 0 10.000 7.374 37879808.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.28 0 0.000 0.000 78500 0 5 1 0.691 0 0.000 7.374 37879808.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.38 0 0.000 0.000 78500 0 5 0 0.691 0 0.000 7.384 37879808.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.49 0 0.000 0.000 78500 0 5 1 0.792 0 10.000 7.385 37937152.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.59 0 0.000 0.000 78500 0 5 0 0.792 0 0.000 7.385 37937152.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.69 0 0.000 0.000 78500 0 5 1 0.893 0 10.000 7.385 37937152.000 341483520.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.79 0 0.000 0.000 78500 0 5 0 0.893 0 0.000 7.393 37937152.000 341630976.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716787.89 0 0.000 0.000 78500 0 5 1 0.995 0 0.000 7.393 37978112.000 341630976.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716788.00 0 0.000 0.000 78500 0 5 0 0.995 0 0.000 7.393 37978112.000 341630976.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716788.10 0 0.000 0.000 78500 0 5 1 1.098 0 10.000 7.393 37978112.000 341630976.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
1516716788.20 0 0.000 0.000 78500 0 5 0 1.098 0 0.000 7.397 37978112.000 341630976.000 1516716786.875 -1.000 78500 116000 216000 316000 616000 1216000
