#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516722472.71 0 0.000 0.000 78500 0 5 0 0.060 0 0.000 7.405 37969920.000 341651456.000 1516722472.607 -1.000 78500 116000 216000 316000 616000 1216000
1516722472.81 0 0.000 0.000 78500 0 5 1 0.162 0 9.091 7.420 38051840.000 341651456.000 1516722472.607 -1.000 78500 116000 216000 316000 616000 1216000
1516722472.92 136965 3.920 673720.014 78500 0 5 1 0.162 153784 10.000 7.508 38383616.000 417427456.000 1516722472.842 1516722472.836 78500 116000 216000 316000 616000 1216000
1516722473.02 135869 3.800 673720.014 78500 0 5 1 0.162 153784 10.000 7.508 38572032.000 417427456.000 1516722472.842 1516722472.836 78500 116000 216000 316000 616000 1216000
1516722473.12 135780 3.640 673720.014 78500 0 5 1 0.162 153784 9.091 7.508 38572032.000 417427456.000 1516722472.842 1516722472.836 78500 116000 216000 316000 616000 1216000
1516722473.22 261596 7.560 496171.514 616000 4 5 1 0.162 294596 0.000 7.614 39112704.000 417427456.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722473.32 261596 7.560 496171.514 616000 4 5 1 0.162 294596 0.000 7.614 39116800.000 417427456.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722473.43 261432 7.400 496171.514 616000 4 5 1 0.162 294596 10.000 7.614 39116800.000 417427456.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722473.53 261227 7.240 496171.514 616000 4 5 1 0.162 294596 0.000 7.614 39116800.000 417427456.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722473.63 261227 7.240 496171.514 616000 4 5 1 0.162 294596 10.000 7.624 39116800.000 417427456.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722473.73 261005 7.120 496171.514 616000 4 5 1 0.162 294596 0.000 7.637 39165952.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722473.84 260852 6.960 496171.514 616000 4 5 1 0.162 294596 0.000 7.645 39235584.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722473.94 260607 6.800 496171.514 616000 4 5 1 0.162 294596 10.000 7.658 39276544.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.04 260607 6.800 496171.514 616000 4 5 1 0.162 294596 0.000 7.672 39342080.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.14 260245 6.640 496171.514 616000 4 5 1 0.162 294596 10.000 7.684 39411712.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.24 260245 6.640 496171.514 616000 4 5 1 0.162 294596 0.000 7.697 39477248.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.35 258676 6.480 496171.514 616000 4 5 1 0.162 294596 0.000 7.709 39542784.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.45 250590 6.400 496171.514 616000 4 5 1 0.162 294596 10.000 7.722 39604224.000 417918976.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.55 243858 6.320 496171.514 616000 4 5 1 0.162 294596 0.000 7.901 40476672.000 418906112.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.65 232438 6.200 496171.514 616000 4 5 1 0.162 294596 0.000 7.914 40591360.000 418906112.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.75 222353 6.120 496171.514 616000 4 5 1 0.162 294596 9.091 7.923 40677376.000 419028992.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.86 204721 6.000 496171.514 616000 4 5 1 0.162 294596 10.000 7.936 40701952.000 419028992.000 1516722473.130 1516722473.126 78500 116000 216000 316000 616000 1216000
1516722474.96 1224407 9.920 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.06 1208673 9.760 614333.496 616000 4 5 1 0.162 1355668 9.091 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.16 1203363 9.640 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.26 1198784 9.560 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.37 1196540 9.400 614333.496 616000 4 5 1 0.162 1355668 10.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.47 1196540 9.400 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.57 1189482 9.160 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.67 1189482 9.160 614333.496 616000 4 5 1 0.162 1355668 9.091 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.77 1186742 9.000 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.88 1186742 9.000 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722475.98 1182964 8.840 614333.496 616000 4 5 1 0.162 1355668 10.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.08 1180627 8.720 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.18 1179824 8.560 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.28 1179824 8.560 614333.496 616000 4 5 1 0.162 1355668 10.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.39 1179223 8.360 614333.496 616000 4 5 1 0.162 1355668 0.000 8.013 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.49 1179223 8.360 614333.496 616000 4 5 1 0.162 1355668 0.000 8.014 41164800.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.59 1162755 8.200 614333.496 616000 4 5 1 0.162 1355668 0.000 8.024 41168896.000 418131968.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.69 1158590 8.080 614333.496 616000 4 5 1 0.162 1355668 10.000 8.251 42299392.000 419389440.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
1516722476.79 1158590 8.080 614333.496 616000 4 5 1 0.162 1355668 0.000 8.263 42385408.000 419389440.000 1516722474.861 1516722474.857 78500 116000 216000 316000 616000 1216000
