#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516718488.68 0 0.000 0.000 78500 0 5 0 0.106 0 0.000 7.381 37695488.000 341483520.000 1516718488.575 -1.000 78500 116000 216000 316000 616000 1216000
1516718488.78 0 0.000 0.000 78500 0 5 1 0.207 0 0.000 7.389 37928960.000 341651456.000 1516718488.575 -1.000 78500 116000 216000 316000 616000 1216000
1516718488.88 0 0.000 0.000 78500 0 5 0 0.207 0 9.091 7.396 37957632.000 341651456.000 1516718488.575 -1.000 78500 116000 216000 316000 616000 1216000
1516718488.98 0 0.000 0.000 78500 0 5 1 0.309 0 0.000 7.417 37994496.000 341651456.000 1516718488.575 -1.000 78500 116000 216000 316000 616000 1216000
1516718489.08 0 0.000 0.000 78500 0 5 0 0.309 0 0.000 7.421 38105088.000 341651456.000 1516718488.575 -1.000 78500 116000 216000 316000 616000 1216000
1516718489.19 0 0.000 0.000 78500 0 5 1 0.410 0 10.000 7.427 38125568.000 341913600.000 1516718488.575 -1.000 78500 116000 216000 316000 616000 1216000
1516718489.29 0 0.000 0.000 78500 0 5 0 0.410 0 10.000 7.431 38154240.000 341913600.000 1516718488.575 -1.000 78500 116000 216000 316000 616000 1216000
1516718489.39 136965 3.920 210691.909 78500 0 5 1 0.512 153784 0.000 7.519 38440960.000 341913600.000 1516718489.312 1516718489.305 78500 116000 216000 316000 616000 1216000
1516718489.49 135869 3.800 210691.909 78500 0 5 1 0.512 153784 0.000 7.519 38629376.000 341913600.000 1516718489.312 1516718489.305 78500 116000 216000 316000 616000 1216000
1516718489.60 135780 3.640 210691.909 78500 0 5 1 0.512 153784 0.000 7.519 38629376.000 341913600.000 1516718489.312 1516718489.305 78500 116000 216000 316000 616000 1216000
1516718489.70 135780 3.640 210691.909 78500 0 5 1 0.512 153784 10.000 7.519 38629376.000 341913600.000 1516718489.312 1516718489.305 78500 116000 216000 316000 616000 1216000
1516718489.80 135688 3.520 210691.909 78500 0 5 1 0.512 153784 9.091 7.519 38629376.000 341913600.000 1516718489.312 1516718489.305 78500 116000 216000 316000 616000 1216000
1516718489.90 135524 3.360 210691.909 78500 0 5 1 0.512 153784 0.000 7.519 38629376.000 341913600.000 1516718489.312 1516718489.305 78500 116000 216000 316000 616000 1216000
1516718490.01 261432 7.400 214999.179 316000 3 5 1 0.512 294596 10.000 7.629 39170048.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.11 261227 7.240 214999.179 316000 3 5 1 0.512 294596 0.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.21 261005 7.120 214999.179 316000 3 5 1 0.512 294596 10.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.31 260852 6.960 214999.179 316000 3 5 1 0.512 294596 0.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.42 260852 6.960 214999.179 316000 3 5 1 0.512 294596 0.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.52 260607 6.800 214999.179 316000 3 5 1 0.512 294596 10.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.62 260607 6.800 214999.179 316000 3 5 1 0.512 294596 9.091 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.72 260245 6.640 214999.179 316000 3 5 1 0.512 294596 0.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.83 258676 6.480 214999.179 316000 3 5 1 0.512 294596 0.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718490.93 258676 6.480 214999.179 316000 3 5 1 0.512 294596 10.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718491.03 247387 6.360 214999.179 316000 3 5 1 0.512 294596 0.000 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
1516718491.13 240253 6.280 214999.179 316000 3 5 1 0.512 294596 9.091 7.629 39194624.000 341913600.000 1516718489.977 1516718489.967 78500 116000 216000 316000 616000 1216000
