#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516717541.86 0 0.000 0.000 78500 0 5 0 0.250 0 0.000 7.371 37707776.000 341487616.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717541.96 0 0.000 0.000 78500 0 5 1 0.352 0 0.000 7.376 37892096.000 341487616.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.06 0 0.000 0.000 78500 0 5 0 0.352 0 10.000 7.386 37892096.000 341487616.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.16 0 0.000 0.000 78500 0 5 1 0.453 0 0.000 7.387 37949440.000 341487616.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.27 0 0.000 0.000 78500 0 5 0 0.453 0 0.000 7.395 37949440.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.37 0 0.000 0.000 78500 0 5 1 0.554 0 0.000 7.395 37990400.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.47 0 0.000 0.000 78500 0 5 0 0.554 0 0.000 7.400 37990400.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.57 0 0.000 0.000 78500 0 5 1 0.654 0 0.000 7.400 38014976.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.67 0 0.000 0.000 78500 0 5 0 0.654 0 0.000 7.408 38014976.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.77 0 0.000 0.000 78500 0 5 1 0.755 0 0.000 7.408 38055936.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.87 0 0.000 0.000 78500 0 5 0 0.755 0 9.091 7.412 38055936.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
1516717542.97 0 0.000 0.000 78500 0 5 1 0.856 0 0.000 7.412 38076416.000 341639168.000 1516717541.760 -1.000 78500 116000 216000 316000 616000 1216000
